Time (ms),Altitude,Vertical Velocity,Vertical Acceleration,Yaw,Pitch,Roll
1449205,-13.3125,-18.7679,-13.2856,1.55778,-1.28298,2.91367
1449267,-13.2951,-18.7568,-13.2003,1.55315,-1.28298,2.92267
1449329,-13.2798,-18.7424,-13.3523,1.55018,-1.2831,2.93047
1449395,-13.2661,-18.7393,-13.3048,1.5462,-1.28327,2.93938
1449457,-13.2509,-18.7321,-13.287,1.54211,-1.2832,2.94799
1449518,-13.2311,-18.7209,-13.2555,1.53835,-1.28343,2.9563
1449584,-13.2128,-18.7094,-13.2697,1.53361,-1.28384,2.96589
1449646,-13.1974,-18.7012,-13.3399,1.5302,-1.28411,2.97389
1449712,-13.1844,-18.6997,-13.2764,1.52647,-1.28451,2.98229
1449774,-13.1736,-18.6955,-13.324,1.52312,-1.28486,2.99027
1449836,-13.172,-18.7007,-13.1755,1.51955,-1.28509,2.99823
1449902,-13.1689,-18.6955,-13.2182,1.51545,-1.28544,3.00712
1449964,-13.1673,-18.6943,-13.2633,1.51119,-1.28565,3.01612
1450026,-13.1656,-18.6958,-13.2365,1.50696,-1.28575,3.02491
1450091,-13.1585,-18.6919,-13.2549,1.50246,-1.28595,3.03423
1450153,-13.1427,-18.6833,-13.3093,1.49915,-1.286,3.04276
1450219,-13.133,-18.6829,-13.1413,1.49513,-1.28606,3.05163
1450281,-13.129,-18.6759,-13.2805,1.49123,-1.28594,3.06025
1450344,-13.1158,-18.6714,-13.1846,1.48682,-1.28592,3.06958
1450409,-13.1078,-18.6647,-13.3463,1.48279,-1.2858,3.07876
1450471,-13.1032,-18.6705,-13.2966,1.47905,-1.28568,3.08705
1450533,-13.1006,-18.6744,-13.3263,1.47574,-1.28567,3.09481
1450599,-13.0978,-18.6804,-13.1991,1.47184,-1.28575,3.10371
1450661,-13.0911,-18.6751,-13.2777,1.46793,-1.28593,3.11204
1450727,-13.0902,-18.6792,-13.2922,1.46389,-1.28615,3.12093
1450789,-13.1007,-18.6915,-13.2254,1.45943,-1.28617,3.12982
1450850,-13.1055,-18.6954,-13.3445,1.45495,-1.28634,3.13851
1450916,-13.1002,-18.6997,-13.2604,1.45178,-1.28636,-3.13657
1450978,-13.0903,-18.6952,-13.2028,1.44837,-1.28659,-3.12852
1451044,-13.0787,-18.6861,-13.251,1.44405,-1.28657,-3.11975
1451106,-13.0653,-18.6792,-13.1639,1.44109,-1.2866,-3.11211
1451168,-13.0535,-18.6682,-13.2242,1.43647,-1.2865,-3.10268
1451234,-13.0436,-18.663,-13.1839,1.43265,-1.28643,-3.094
1451296,-13.0412,-18.6605,-13.2122,1.42941,-1.28624,-3.08571
1451358,-13.0329,-18.6558,-13.2562,1.42488,-1.28596,-3.07646
1451424,-13.0265,-18.6556,-13.2794,1.42076,-1.28573,-3.0673
1451486,-13.0261,-18.6606,-13.175,1.41684,-1.28551,-3.0587
1451552,-13.0266,-18.6596,-13.4795,1.41273,-1.2854,-3.04956
1451613,-13.0274,-18.6773,-13.3552,1.4089,-1.28514,-3.04106
1451675,-13.0173,-18.6793,-13.2402,1.40451,-1.28488,-3.03223
1451741,-13.0161,-18.6805,-13.2333,1.39978,-1.28459,-3.02285
1451803,-13.012,-18.6791,-13.0319,1.39608,-1.28442,-3.01477
1451865,-13.0175,-18.6722,-13.218,1.39184,-1.28421,-3.00632
1451930,-13.0248,-18.6782,-13.271,1.38866,-1.28418,-2.99799
1451992,-13.0342,-18.6886,-12.9529,1.38516,-1.28412,-2.99014
1452058,-13.04,-18.6757,-13.3604,1.38125,-1.28403,-2.98134
1452120,-13.0516,-18.6931,-13.299,1.37721,-1.28407,-2.97265
1452182,-13.0547,-18.7002,-13.1894,1.37294,-1.28402,-2.96408
1452247,-13.0525,-18.6965,-13.1673,1.36928,-1.28377,-2.95545
1452310,-13.054,-18.6943,-13.3026,1.36528,-1.28347,-2.94658
1452372,-13.0532,-18.6988,-13.1423,1.36112,-1.28314,-2.93782
1452437,-13.0543,-18.6945,-13.3294,1.35763,-1.28281,-2.92892
1452499,-13.0623,-18.7067,-13.2967,1.35454,-1.28257,-2.92106
1452565,-13.0617,-18.7108,-13.2548,1.35048,-1.28223,-2.91196
1452627,-13.0663,-18.7154,-13.2332,1.34647,-1.28175,-2.90308
1452689,-13.0705,-18.7183,-13.3023,1.34289,-1.28142,-2.89469
1452755,-13.069,-18.7215,-13.2842,1.33916,-1.28126,-2.88575
1452817,-13.0721,-18.7265,-13.2689,1.33548,-1.28093,-2.87756
1452879,-13.0731,-18.7289,-13.2085,1.33191,-1.28045,-2.86892
1452945,-13.0708,-18.725,-13.2781,1.32789,-1.28017,-2.86017
1453007,-13.0693,-18.7263,-13.2911,1.32358,-1.28002,-2.85104
1453073,-13.0628,-18.7249,-13.2754,1.3202,-1.27987,-2.8427
1453135,-13.0539,-18.7209,-13.3053,1.31674,-1.27971,-2.83474
1453197,-13.0489,-18.7216,-13.2224,1.31326,-1.27956,-2.82678
1453263,-13.0365,-18.712,-12.7539,1.30955,-1.27942,-2.81811
1453325,-13.0349,-18.6819,-13.2353,1.30558,-1.27907,-2.80963
1453387,-13.0323,-18.6816,-13.2252,1.30162,-1.27876,-2.80093
1453453,-13.0256,-18.678,-13.9469,1.29884,-1.27833,-2.79255
1453515,-13.0171,-18.717,-13.2912,1.29566,-1.27789,-2.78445
1453581,-13.0128,-18.7177,-13.0445,1.29132,-1.2774,-2.77521
1453643,-13.0078,-18.7026,-13.5769,1.28747,-1.27676,-2.76681
1453705,-12.9983,-18.7174,-12.4927,1.2834,-1.27613,-2.75833
1453771,-12.9952,-18.6674,-13.3124,1.27957,-1.27548,-2.7496
1453833,-12.9857,-18.6676,-13.2844,1.27576,-1.27465,-2.74124
1453896,-12.9751,-18.6654,-13.2628,1.27253,-1.27424,-2.73325
1453962,-12.9736,-18.6686,-13.2431,1.26858,-1.27378,-2.724
1454024,-12.9803,-18.6758,-13.2886,1.26505,-1.27344,-2.71536
1454090,-12.9818,-18.6822,-13.3195,1.26057,-1.27318,-2.70597
1454152,-12.9806,-18.688,-13.2737,1.2572,-1.2728,-2.69791
1454214,-12.9836,-18.6937,-13.2766,1.25366,-1.27248,-2.69005
1454293,-12.9885,-18.7015,-13.2737,1.24941,-1.27194,-2.68003
1454389,-12.9929,-18.7091,-13.287,1.24484,-1.27148,-2.66793
1454451,-12.9974,-18.7157,-13.2354,1.24203,-1.2708,-2.66037
1454536,-13.0069,-18.7224,-13.2777,1.23764,-1.27017,-2.64904
1454598,-13.0214,-18.7347,-13.2248,1.23337,-1.26956,-2.64021
1454664,-13.0283,-18.7381,-13.2139,1.22997,-1.26862,-2.63142
1454726,-13.0322,-18.7386,-13.2374,1.22571,-1.26792,-2.62273
1454787,-13.0381,-18.7419,-13.3802,1.22292,-1.26713,-2.61501
1454853,-13.0455,-18.7553,-13.2683,1.2201,-1.2664,-2.60679
1454915,-13.0574,-18.7639,-13.2572,1.21718,-1.26576,-2.59971
1454980,-13.074,-18.7746,-13.3241,1.21389,-1.26526,-2.59104
1455042,-13.0847,-18.785,-13.3223,1.21087,-1.26469,-2.58314
1455104,-13.1013,-18.7989,-13.27,1.20811,-1.26413,-2.57558
1455170,-13.1128,-18.8053,-13.2901,1.20492,-1.26343,-2.5676
1455232,-13.1256,-18.8137,-13.2814,1.20225,-1.26294,-2.56005
1455294,-13.1356,-18.8193,-13.2977,1.19917,-1.26244,-2.55272
1455360,-13.1453,-18.8254,-13.3072,1.19576,-1.26171,-2.54434
1455422,-13.1587,-18.8344,-13.2177,1.19236,-1.26112,-2.5366
1455487,-13.1575,-18.8272,-13.3142,1.18951,-1.26054,-2.52847
1455549,-13.1514,-18.8231,-13.2908,1.1862,-1.26002,-2.52079
1455611,-13.1423,-18.8157,-13.2592,1.18316,-1.25941,-2.51292
1455677,-13.1352,-18.8078,-13.2401,1.18014,-1.25839,-2.50433
1455739,-13.1374,-18.8057,-13.2974,1.17684,-1.25756,-2.49667
1455801,-13.146,-18.8117,-13.315,1.17361,-1.25668,-2.48895
1455867,-13.1592,-18.8216,-13.3237,1.17052,-1.25589,-2.48069
1455929,-13.1736,-18.8325,-13.3237,1.16712,-1.25512,-2.47246
1455994,-13.1859,-18.8414,-13.3219,1.16403,-1.25415,-2.46392
1456056,-13.1937,-18.8468,-13.2456,1.16117,-1.25335,-2.45603
1456118,-13.1936,-18.8418,-13.304,1.1584,-1.25283,-2.44869
1456184,-13.1999,-18.8449,-13.4507,1.15525,-1.2521,-2.44036
1456246,-13.1959,-18.8498,-13.2458,1.15186,-1.25142,-2.43235
1456308,-13.1965,-18.8451,-13.3412,1.1487,-1.25078,-2.42487
1456374,-13.1984,-18.8475,-13.2041,1.14605,-1.25023,-2.41708
1456436,-13.1921,-18.8356,-13.2891,1.14319,-1.24971,-2.40952
1456502,-13.1799,-18.8253,-13.3278,1.1409,-1.24891,-2.40203
1456564,-13.1722,-18.8209,-13.2564,1.13791,-1.24809,-2.39467
1456626,-13.172,-18.8177,-13.5767,1.13557,-1.24737,-2.3875
1456692,-13.1758,-18.8377,-13.3755,1.13291,-1.24642,-2.38003
1456754,-13.176,-18.8412,-13.3048,1.1301,-1.2456,-2.37238
1456816,-13.1779,-18.8414,-13.6296,1.12799,-1.2447,-2.36528
1456882,-13.18,-18.8627,-13.3185,1.12593,-1.2437,-2.35791
1456944,-13.1823,-18.8631,-13.3161,1.12303,-1.24292,-2.35047
1457010,-13.1791,-18.8594,-13.158,1.1213,-1.2422,-2.34383
1457072,-13.1717,-18.8435,-13.306,1.11844,-1.24147,-2.33646
1457134,-13.1759,-18.8453,-13.3204,1.11671,-1.24063,-2.32999
1457200,-13.1749,-18.8443,-13.386,1.11462,-1.23981,-2.32285
1457262,-13.1658,-18.8417,-13.3507,1.11215,-1.23889,-2.31601
1457324,-13.1553,-18.8362,-13.4537,1.10917,-1.23799,-2.30836
1457390,-13.1533,-18.8434,-13.3345,1.10634,-1.23716,-2.30067
1457452,-13.1514,-18.8427,-13.2716,1.10422,-1.23631,-2.29358
1457518,-13.1431,-18.8337,-13.2548,1.10134,-1.23549,-2.28577
1457580,-13.1334,-18.8231,-13.3741,1.099,-1.23473,-2.27874
1457642,-13.133,-18.8267,-13.3617,1.09698,-1.23382,-2.27204
1457707,-13.135,-18.8312,-13.3912,1.09461,-1.23289,-2.26473
1457769,-13.1418,-18.8405,-13.365,1.09228,-1.23195,-2.25777
1457831,-13.1428,-18.8438,-13.4037,1.09101,-1.23101,-2.25123
1457897,-13.142,-18.8483,-13.3684,1.08846,-1.22988,-2.24373
1457958,-13.1448,-18.8527,-13.3634,1.08644,-1.22901,-2.23747
1458024,-13.1447,-18.8547,-13.4152,1.08432,-1.22802,-2.23015
1458086,-13.1537,-18.866,-13.2761,1.08192,-1.22707,-2.22305
1458148,-13.1686,-18.8725,-13.4863,1.08031,-1.22611,-2.21674
1458214,-13.1865,-18.8939,-13.3982,1.07898,-1.22523,-2.21063
1458276,-13.1931,-18.9008,-13.9091,1.07731,-1.22443,-2.20422
1458338,-13.207,-18.9434,-13.3839,1.0757,-1.22355,-2.19764
1458398,-13.2111,-18.9456,-13.5058,1.07377,-1.22272,-2.19124
1458459,-13.2121,-18.9528,-13.873,1.07232,-1.22183,-2.18502
1458525,-13.2106,-18.9822,-13.4923,1.07063,-1.221,-2.17837
1458587,-13.2159,-18.9901,-13.447,1.06881,-1.22018,-2.17125
1458649,-13.215,-18.9906,-13.452,1.06706,-1.21939,-2.16483
1458715,-13.2128,-18.9906,-13.7605,1.06664,-1.21843,-2.1587
1458777,-13.2161,-19.0131,-13.4418,1.065,-1.21748,-2.15245
1458843,-13.2241,-19.0184,-13.4924,1.06353,-1.21652,-2.14592
1458905,-13.233,-19.0273,-13.4881,1.06233,-1.21548,-2.13973
1458967,-13.2447,-19.0375,-13.3967,1.0607,-1.21427,-2.13328
1459033,-13.2663,-19.0482,-13.4664,1.05921,-1.21312,-2.12685
1459095,-13.2787,-19.0566,-13.525,1.0577,-1.21205,-2.12045
1459157,-13.2806,-19.0609,-13.5589,1.05668,-1.21101,-2.11426
1459223,-13.282,-19.0671,-13.4839,1.0545,-1.20988,-2.10708
1459285,-13.2849,-19.0692,-13.559,1.05238,-1.20882,-2.10048
1459351,-13.2891,-19.077,-13.5498,1.0511,-1.20791,-2.09428
1459413,-13.298,-19.0868,-13.6223,1.04947,-1.20688,-2.08772
1459475,-13.3091,-19.1021,-13.5958,1.0483,-1.20584,-2.08156
1459541,-13.3102,-19.1085,-13.5283,1.04667,-1.20488,-2.07477
1459603,-13.3061,-19.1067,-13.4988,1.04496,-1.20412,-2.06855
1459666,-13.302,-19.1032,-13.5315,1.0438,-1.20332,-2.06259
1459731,-13.3009,-19.1039,-13.627,1.04237,-1.20232,-2.05661
1459793,-13.3006,-19.1109,-13.4566,1.04124,-1.20152,-2.05042
1459859,-13.3046,-19.11,-13.6022,1.03966,-1.20044,-2.04365
1459921,-13.3016,-19.1133,-13.5164,1.03831,-1.19946,-2.0373
1459983,-13.3009,-19.1129,-13.4859,1.03702,-1.19865,-2.03117
1460049,-13.2943,-19.1065,-13.5869,1.036,-1.19747,-2.02509
1460111,-13.2875,-19.1065,-13.5692,1.03486,-1.19663,-2.01936
1460194,-13.2748,-19.1025,-13.6252,1.03384,-1.19507,-2.01232
1460260,-13.2628,-19.1018,-13.6293,1.03235,-1.19401,-2.00587
1460322,-13.2568,-19.105,-13.6369,1.03082,-1.19291,-1.9998
1460388,-13.2491,-19.108,-13.565,1.02992,-1.19167,-1.99379
1460450,-13.2485,-19.1108,-13.6957,1.02827,-1.19068,-1.98742
1460511,-13.2501,-19.1228,-13.6293,1.02747,-1.18964,-1.98183
1460577,-13.2541,-19.1325,-13.7148,1.02613,-1.18868,-1.97548
1460639,-13.2616,-19.1489,-13.6124,1.02457,-1.18773,-1.96961
1460701,-13.2774,-19.1643,-13.6362,1.02333,-1.18666,-1.96394
1460767,-13.2963,-19.1828,-13.6023,1.02266,-1.18584,-1.95829
1460829,-13.3093,-19.1941,-13.7257,1.02194,-1.18496,-1.95271
1460895,-13.3194,-19.211,-13.651,1.0204,-1.18394,-1.94584
1460956,-13.3346,-19.2255,-13.6057,1.01931,-1.18304,-1.94018
1461018,-13.3483,-19.2356,-13.6246,1.01799,-1.18199,-1.93435
1461084,-13.3598,-19.2451,-13.6542,1.01678,-1.18087,-1.92888
1461146,-13.3685,-19.2539,-13.7593,1.01616,-1.17986,-1.92351
1461208,-13.3821,-19.2721,-13.6742,1.01549,-1.17876,-1.91815
1461274,-13.3866,-19.2782,-13.6244,1.01479,-1.17757,-1.91226
1461336,-13.3895,-19.2798,-13.6691,1.0143,-1.1765,-1.90691
1461402,-13.3981,-19.288,-13.716,1.01366,-1.17525,-1.90103
1461464,-13.4085,-19.2999,-13.6401,1.01257,-1.17396,-1.89559
1461526,-13.4132,-19.3027,-13.7226,1.01144,-1.17284,-1.88967
1461592,-13.4139,-19.308,-13.5103,1.01073,-1.17152,-1.88384
1461688,-13.4035,-19.2876,-13.7931,1.00874,-1.17005,-1.87501
1461750,-13.4025,-19.2963,-13.6449,1.0076,-1.16903,-1.86932
1461816,-13.4034,-19.2969,-14.0038,1.0067,-1.16799,-1.86356
1461877,-13.4136,-19.3255,-14.0495,1.00571,-1.16726,-1.85805
1461943,-13.4237,-19.3572,-13.8391,1.00522,-1.1662,-1.85217
1462005,-13.4424,-19.3793,-13.9863,1.00408,-1.16531,-1.84665
1462067,-13.4616,-19.4098,-14.0332,1.00389,-1.16441,-1.84146
1462133,-13.4737,-19.4381,-13.8012,1.00305,-1.16325,-1.83553
1462195,-13.4867,-19.4505,-13.7403,1.00266,-1.16225,-1.83034
1462261,-13.4944,-19.4549,-13.674,1.00202,-1.16104,-1.82459
1462323,-13.4974,-19.452,-13.719,1.00129,-1.1599,-1.81947
1462385,-13.4988,-19.4508,-13.8002,1.00066,-1.15857,-1.81373
1462451,-13.5021,-19.4561,-13.7956,1.00038,-1.1573,-1.808
1462513,-13.5125,-19.4656,-13.7271,0.999849,-1.15599,-1.80293
1462575,-13.5248,-19.4718,-13.716,0.999558,-1.15477,-1.79795
1462641,-13.5276,-19.4703,-13.7958,0.998928,-1.15345,-1.79235
1462703,-13.5347,-19.477,-13.8384,0.998326,-1.15232,-1.78688
1462769,-13.5456,-19.4888,-13.8302,0.998096,-1.15119,-1.78158
1462831,-13.5599,-19.5017,-13.8301,0.997331,-1.15036,-1.77593
1462893,-13.5708,-19.5117,-13.9367,0.996732,-1.1493,-1.7706
1462959,-13.5762,-19.5244,-13.8271,0.996492,-1.14835,-1.76559
1463020,-13.5868,-19.533,-13.8755,0.995716,-1.1475,-1.76038
1463082,-13.5964,-19.5435,-13.9389,0.995358,-1.14647,-1.75498
1463148,-13.6029,-19.5557,-13.8904,0.994826,-1.14549,-1.749
1463210,-13.6121,-19.5659,-13.8336,0.994283,-1.14456,-1.74402
1463276,-13.6185,-19.5702,-13.3118,0.993628,-1.14344,-1.73828
1463338,-13.6224,-19.5409,-13.8974,0.993613,-1.14221,-1.73356
1463400,-13.6218,-19.5454,-13.9531,0.993594,-1.14095,-1.72864
1463466,-13.6233,-19.5549,-14.2499,0.993475,-1.1397,-1.72354
1463527,-13.6162,-19.5753,-14.4523,0.993605,-1.13857,-1.71856
1463589,-13.6085,-19.607,-13.8458,0.993756,-1.13761,-1.7138
1463655,-13.6047,-19.6032,-14.4933,0.993949,-1.13618,-1.70875
1463717,-13.607,-19.6431,-13.797,0.993482,-1.13498,-1.70364
1463783,-13.6151,-19.6427,-13.8969,0.993695,-1.13382,-1.69889
1463845,-13.6255,-19.6504,-13.9566,0.993696,-1.13271,-1.69387
1463907,-13.6362,-19.6615,-14.0127,0.993039,-1.13161,-1.68894
1463973,-13.6454,-19.6749,-14.0398,0.992892,-1.13054,-1.68341
1464035,-13.6574,-19.691,-13.9434,0.992121,-1.1296,-1.67827
1464097,-13.6575,-19.6923,-14.0006,0.99226,-1.12887,-1.67356
1464163,-13.6479,-19.6905,-13.982,0.991489,-1.12787,-1.66767
1464225,-13.6438,-19.6913,-14.0436,0.991376,-1.12709,-1.66327
1464291,-13.6412,-19.6972,-14.0234,0.990696,-1.12595,-1.6576
1464353,-13.646,-19.7063,-13.9546,0.991048,-1.12499,-1.65317
1464415,-13.6414,-19.7043,-13.9946,0.990548,-1.12369,-1.64785
1464481,-13.6449,-19.7107,-14.1108,0.990007,-1.12278,-1.64254
1464543,-13.654,-19.7275,-13.9006,0.990618,-1.12176,-1.63775
1464605,-13.665,-19.7322,-13.9249,0.989935,-1.12034,-1.63239
1464672,-13.6787,-19.7398,-14.059,0.990297,-1.11924,-1.62776
1464734,-13.6877,-19.7521,-14.0859,0.990302,-1.11817,-1.62293
1464800,-13.6956,-19.7653,-14.0832,0.990002,-1.1168,-1.61816
1464862,-13.7066,-19.7794,-14.1021,0.989648,-1.11552,-1.61317
1464924,-13.7193,-19.7952,-14.1578,0.990141,-1.11443,-1.60893
1464990,-13.7222,-19.8076,-14.1197,0.990055,-1.1133,-1.60394
1465052,-13.7291,-19.8192,-14.1223,0.990308,-1.11233,-1.59949
1465114,-13.7396,-19.833,-14.0738,0.990389,-1.11148,-1.59455
1465192,-13.7551,-19.8475,-14.1552,0.990437,-1.11029,-1.58815
1465254,-13.7651,-19.8617,-14.0967,0.990377,-1.10933,-1.58345
1465320,-13.7705,-19.8689,-14.1997,0.990322,-1.10841,-1.57798
1465382,-13.7812,-19.8854,-14.1416,0.9906,-1.10757,-1.57334
1465444,-13.7966,-19.9009,-14.0614,0.990538,-1.10654,-1.56883
1465510,-13.8084,-19.9084,-14.1339,0.990337,-1.10544,-1.56351
1465572,-13.8117,-19.9141,-14.1954,0.990596,-1.1043,-1.55911
1465633,-13.8219,-19.928,-14.1003,0.990297,-1.10319,-1.55469
1465699,-13.8298,-19.934,-14.1781,0.990678,-1.10195,-1.55019
1465761,-13.845,-19.9495,-14.2835,0.990916,-1.10065,-1.54542
1465850,-13.8582,-19.9739,-14.1001,0.99136,-1.09904,-1.53924
1465912,-13.8733,-19.9829,-14.2165,0.991862,-1.09799,-1.53472
1465974,-13.8842,-19.9957,-14.1664,0.992496,-1.09703,-1.53035
1466040,-13.8962,-20.0057,-14.1879,0.992557,-1.09563,-1.5255
1466101,-13.9138,-20.0204,-14.3162,0.992821,-1.09443,-1.52118
1466163,-13.9302,-20.0415,-14.2299,0.992754,-1.0933,-1.51614
1466223,-13.9483,-20.0574,-14.2649,0.993044,-1.09233,-1.51157
1466285,-13.9662,-20.0748,-14.263,0.992998,-1.09112,-1.50666
1466351,-13.9824,-20.0903,-14.2566,0.992996,-1.0901,-1.50143
1466413,-13.9997,-20.1054,-14.2606,0.993525,-1.08917,-1.49722
1466474,-14.0112,-20.116,-14.3426,0.993506,-1.08807,-1.49245
1466540,-14.0225,-20.1314,-13.8654,0.993525,-1.08694,-1.4869
1466602,-14.0228,-20.1092,-14.2781,0.993207,-1.08591,-1.48203
1466668,-14.013,-20.1062,-14.2492,0.993751,-1.08468,-1.47694
1466730,-14.0066,-20.1038,-14.3475,0.994103,-1.08368,-1.47215
1466792,-14.0047,-20.1105,-14.3499,0.994292,-1.08263,-1.46767
1466858,-14.0033,-20.1179,-14.1885,0.995391,-1.08144,-1.46333
1466919,-14.0007,-20.1138,-14.3067,0.995706,-1.08023,-1.45934
1466981,-14.0007,-20.1189,-14.3472,0.995784,-1.07898,-1.45474
1467047,-14.0045,-20.1293,-14.261,0.995861,-1.07778,-1.44973
1467109,-14.0105,-20.1352,-14.3752,0.996527,-1.07667,-1.44547
1467175,-14.0157,-20.1476,-14.3739,0.996894,-1.07531,-1.4405
1467237,-14.0141,-20.1543,-14.365,0.996899,-1.07422,-1.43584
1467299,-14.0222,-20.1668,-14.3988,0.997158,-1.07316,-1.43122
1467365,-14.0341,-20.1839,-14.3656,0.99759,-1.07218,-1.42621
1467427,-14.0435,-20.1961,-14.4082,0.998279,-1.07135,-1.42205
1467489,-14.0492,-20.2078,-14.4252,0.998323,-1.07045,-1.41734
1467555,-14.0619,-20.2253,-14.3835,0.998761,-1.06943,-1.41241
1467617,-14.0764,-20.2403,-14.3274,0.998718,-1.06838,-1.40769
1467683,-14.0885,-20.2497,-14.4852,0.99881,-1.06726,-1.40262
1467745,-14.0964,-20.2652,-14.3986,0.999348,-1.06623,-1.3985
1467807,-14.104,-20.2747,-14.4945,1.00026,-1.06514,-1.39427
1467873,-14.115,-20.2925,-14.4819,1.00087,-1.06377,-1.38927
1467935,-14.1254,-20.3077,-14.4283,1.00144,-1.0625,-1.38503
1467997,-14.1335,-20.3175,-14.5408,1.00185,-1.06129,-1.38029
1468063,-14.1386,-20.3323,-14.4931,1.00302,-1.06,-1.37576
1468125,-14.1411,-20.341,-14.5805,1.0037,-1.05886,-1.37147
1468191,-14.1477,-20.3583,-14.5315,1.00403,-1.05773,-1.36655
1468253,-14.1608,-20.3756,-13.9014,1.00531,-1.05646,-1.36243
1468315,-14.1654,-20.3481,-15.058,1.00658,-1.05548,-1.35847
1468382,-14.1708,-20.3957,-14.5927,1.00734,-1.05446,-1.35388
1468444,-14.1657,-20.4025,-15.3298,1.00803,-1.05352,-1.34936
1468506,-14.1682,-20.459,-14.8326,1.00822,-1.05287,-1.34535
1468571,-14.1732,-20.4857,-14.5745,1.00845,-1.05183,-1.34052
1468633,-14.1864,-20.5002,-14.5831,1.0089,-1.05086,-1.33584
1468699,-14.2073,-20.5203,-16.0534,1.00876,-1.0497,-1.33117
1468761,-14.2272,-20.6278,-14.5838,1.00905,-1.04891,-1.32701
1468857,-14.2684,-20.6557,-14.5306,1.00999,-1.04715,-1.31973
1468922,-14.2962,-20.6701,-14.568,1.0104,-1.04585,-1.31523
1468984,-14.3166,-20.6814,-14.6059,1.01096,-1.04471,-1.31041
1469046,-14.3312,-20.6903,-14.6246,1.01184,-1.04391,-1.3063
1469112,-14.3461,-20.7003,-14.6518,1.0122,-1.04286,-1.30152
1469174,-14.3529,-20.7059,-14.56,1.01225,-1.04176,-1.2969
1469239,-14.3545,-20.7018,-14.6182,1.01279,-1.04049,-1.29189
1469301,-14.363,-20.7065,-14.7224,1.01376,-1.03957,-1.28805
1469364,-14.3704,-20.7166,-14.7345,1.0142,-1.03856,-1.28329
1469429,-14.3735,-20.7242,-14.7328,1.01504,-1.03749,-1.27899
1469491,-14.376,-20.7307,-14.7093,1.0156,-1.03646,-1.27476
1469553,-14.3815,-20.7375,-14.6348,1.01685,-1.03562,-1.27089
1469619,-14.3903,-20.7418,-14.7556,1.01735,-1.0346,-1.26609
1469681,-14.4019,-20.7551,-14.7158,1.01747,-1.03372,-1.26162
1469747,-14.4161,-20.7676,-14.7152,1.01787,-1.03267,-1.25701
1469809,-14.4324,-20.7807,-14.7149,1.01828,-1.03174,-1.25261
1469871,-14.4439,-20.7899,-14.7215,1.01907,-1.03091,-1.24816
1469937,-14.4586,-20.8013,-14.747,1.01944,-1.02989,-1.24353
1469999,-14.4694,-20.8112,-14.7145,1.02049,-1.02893,-1.23971
1470061,-14.4872,-20.8234,-14.7141,1.02134,-1.02784,-1.23521
1470127,-14.4998,-20.8314,-14.8066,1.02264,-1.02671,-1.23105
1470189,-14.5101,-20.8432,-14.6739,1.02343,-1.02561,-1.2267
1470255,-14.5126,-20.8408,-14.7758,1.02391,-1.02446,-1.22223
1470317,-14.5117,-20.8425,-14.8021,1.02487,-1.02344,-1.2184
1470380,-14.5084,-20.8442,-14.7974,1.02563,-1.02234,-1.21428
1470446,-14.5152,-20.8526,-14.8333,1.02649,-1.02124,-1.2099
1470508,-14.5227,-20.8632,-14.7899,1.0272,-1.02012,-1.20545
1470573,-14.5356,-20.8745,-14.8972,1.02813,-1.01901,-1.20128
1470635,-14.5375,-20.8841,-14.8683,1.02849,-1.01798,-1.1967
1470697,-14.5415,-20.893,-14.8743,1.0292,-1.01695,-1.19245
1470763,-14.549,-20.9047,-14.8925,1.02971,-1.01628,-1.18803
1470825,-14.5601,-20.9191,-14.8282,1.03032,-1.01531,-1.18377
1470887,-14.5684,-20.927,-14.8654,1.03089,-1.01447,-1.17987
1470953,-14.5713,-20.9334,-14.796,1.032,-1.01351,-1.17558
1471014,-14.5738,-20.9348,-14.883,1.03199,-1.0124,-1.17096
1471080,-14.5808,-20.9447,-14.9134,1.03298,-1.01155,-1.16656
1471142,-14.5916,-20.9585,-14.8927,1.0337,-1.01062,-1.16232
1471204,-14.6069,-20.9735,-14.8955,1.0347,-1.00963,-1.15856
1471271,-14.626,-20.991,-14.8842,1.03564,-1.00844,-1.15389
1471333,-14.6379,-21.0017,-14.9258,1.03642,-1.00736,-1.14957
1471395,-14.6473,-21.0128,-14.9654,1.03731,-1.00625,-1.14565
1471486,-14.6631,-21.033,-15.0237,1.03859,-1.00472,-1.14018
1471547,-14.672,-21.0482,-14.936,1.03969,-1.00363,-1.13634
1471613,-14.6754,-21.054,-15.0149,1.04076,-1.00255,-1.13225
1471675,-14.6804,-21.0651,-14.8216,1.04209,-1.00152,-1.12839
1471737,-14.6901,-21.0674,-14.9943,1.04265,-1.00055,-1.12384
1471803,-14.6919,-21.0749,-15.0768,1.04359,-0.999589,-1.11931
1471865,-14.697,-21.089,-15.1623,1.04423,-0.998697,-1.11508
1471927,-14.7015,-21.1073,-15.1285,1.04494,-0.997727,-1.11122
1471992,-14.7056,-21.1231,-15.0101,1.04528,-0.996969,-1.10662
1472054,-14.7059,-21.1278,-15.2481,1.04655,-0.996098,-1.10267
1472120,-14.6967,-21.1413,-14.6209,1.04735,-0.99505,-1.09822
1472182,-14.6963,-21.1211,-14.9881,1.04831,-0.994145,-1.09435
1472244,-14.7017,-21.1281,-15.0615,1.0492,-0.993237,-1.09055
